"","PhotoID","Condition","Generation","First","Second","ID","Rating"
"440",329,"Pair",1,"p7-1-1","PEX11-1-1",28,5
"441",330,"Pair",1,"p7-1-1","Y9011112-1-1",1,1
"442",330,"Pair",1,"p7-1-1","Y9011112-1-1",4,1
"443",330,"Pair",1,"p7-1-1","Y9011112-1-1",8,1
"444",330,"Pair",1,"p7-1-1","Y9011112-1-1",12,2
"445",330,"Pair",1,"p7-1-1","Y9011112-1-1",13,1
"446",330,"Pair",1,"p7-1-1","Y9011112-1-1",18,2
"447",330,"Pair",1,"p7-1-1","Y9011112-1-1",19,1
"448",330,"Pair",1,"p7-1-1","Y9011112-1-1",23,2
"449",330,"Pair",1,"p7-1-1","Y9011112-1-1",26,1
"450",330,"Pair",1,"p7-1-1","Y9011112-1-1",30,2
"451",331,"Pair",1,"p8-1-1","p9-1-1",1,1
"452",331,"Pair",1,"p8-1-1","p9-1-1",4,2
"453",331,"Pair",1,"p8-1-1","p9-1-1",7,1
"454",331,"Pair",1,"p8-1-1","p9-1-1",11,1
"455",331,"Pair",1,"p8-1-1","p9-1-1",13,3
"456",331,"Pair",1,"p8-1-1","p9-1-1",16,1
"457",331,"Pair",1,"p8-1-1","p9-1-1",19,1
"458",331,"Pair",1,"p8-1-1","p9-1-1",24,2
"459",331,"Pair",1,"p8-1-1","p9-1-1",27,1
"460",331,"Pair",1,"p8-1-1","p9-1-1",28,1
"461",332,"Pair",1,"p8-1-1","p10-1-1",3,1
"462",332,"Pair",1,"p8-1-1","p10-1-1",6,2
"463",332,"Pair",1,"p8-1-1","p10-1-1",9,1
"464",332,"Pair",1,"p8-1-1","p10-1-1",12,2
"465",332,"Pair",1,"p8-1-1","p10-1-1",15,2
"466",332,"Pair",1,"p8-1-1","p10-1-1",16,2
"467",332,"Pair",1,"p8-1-1","p10-1-1",19,1
"468",332,"Pair",1,"p8-1-1","p10-1-1",24,2
"469",332,"Pair",1,"p8-1-1","p10-1-1",26,1
"470",332,"Pair",1,"p8-1-1","p10-1-1",29,1
"471",333,"Pair",1,"p8-1-1","PEX11-1-1",2,1
"472",333,"Pair",1,"p8-1-1","PEX11-1-1",5,3
"473",333,"Pair",1,"p8-1-1","PEX11-1-1",8,1
"474",333,"Pair",1,"p8-1-1","PEX11-1-1",11,1
"475",333,"Pair",1,"p8-1-1","PEX11-1-1",14,1
"476",333,"Pair",1,"p8-1-1","PEX11-1-1",18,2
"477",333,"Pair",1,"p8-1-1","PEX11-1-1",21,1
"478",333,"Pair",1,"p8-1-1","PEX11-1-1",22,2
"479",333,"Pair",1,"p8-1-1","PEX11-1-1",27,1
"480",333,"Pair",1,"p8-1-1","PEX11-1-1",29,2
"481",334,"Pair",1,"p8-1-1","Y9011112-1-1",1,4
"482",334,"Pair",1,"p8-1-1","Y9011112-1-1",4,3
"483",334,"Pair",1,"p8-1-1","Y9011112-1-1",8,5
"484",334,"Pair",1,"p8-1-1","Y9011112-1-1",11,2
"485",334,"Pair",1,"p8-1-1","Y9011112-1-1",13,4
"486",334,"Pair",1,"p8-1-1","Y9011112-1-1",16,4
"487",334,"Pair",1,"p8-1-1","Y9011112-1-1",21,5
"488",334,"Pair",1,"p8-1-1","Y9011112-1-1",23,1
"489",334,"Pair",1,"p8-1-1","Y9011112-1-1",26,4
"490",334,"Pair",1,"p8-1-1","Y9011112-1-1",29,5
"491",335,"Pair",1,"p9-1-1","p10-1-1",3,1
"492",335,"Pair",1,"p9-1-1","p10-1-1",6,1
"493",335,"Pair",1,"p9-1-1","p10-1-1",8,1
"494",335,"Pair",1,"p9-1-1","p10-1-1",10,1
"495",335,"Pair",1,"p9-1-1","p10-1-1",15,1
"496",335,"Pair",1,"p9-1-1","p10-1-1",18,1
"497",335,"Pair",1,"p9-1-1","p10-1-1",21,1
"498",335,"Pair",1,"p9-1-1","p10-1-1",24,1
"499",335,"Pair",1,"p9-1-1","p10-1-1",27,1
"500",335,"Pair",1,"p9-1-1","p10-1-1",30,1
"501",336,"Pair",1,"p9-1-1","PEX11-1-1",3,1
"502",336,"Pair",1,"p9-1-1","PEX11-1-1",6,2
"503",336,"Pair",1,"p9-1-1","PEX11-1-1",9,2
"504",336,"Pair",1,"p9-1-1","PEX11-1-1",10,1
"505",336,"Pair",1,"p9-1-1","PEX11-1-1",15,3
"506",336,"Pair",1,"p9-1-1","PEX11-1-1",17,1
"507",336,"Pair",1,"p9-1-1","PEX11-1-1",20,1
"508",336,"Pair",1,"p9-1-1","PEX11-1-1",23,2
"509",336,"Pair",1,"p9-1-1","PEX11-1-1",27,1
"510",336,"Pair",1,"p9-1-1","PEX11-1-1",30,1
"511",337,"Pair",1,"p9-1-1","Y9011112-1-1",3,1
"512",337,"Pair",1,"p9-1-1","Y9011112-1-1",6,1
"513",337,"Pair",1,"p9-1-1","Y9011112-1-1",7,1
"514",337,"Pair",1,"p9-1-1","Y9011112-1-1",12,1
"515",337,"Pair",1,"p9-1-1","Y9011112-1-1",15,1
"516",337,"Pair",1,"p9-1-1","Y9011112-1-1",17,1
"517",337,"Pair",1,"p9-1-1","Y9011112-1-1",20,1
"518",337,"Pair",1,"p9-1-1","Y9011112-1-1",23,1
"519",337,"Pair",1,"p9-1-1","Y9011112-1-1",27,1
"520",337,"Pair",1,"p9-1-1","Y9011112-1-1",30,1
"521",338,"Pair",1,"p10-1-1","PEX11-1-1",1,1
"522",338,"Pair",1,"p10-1-1","PEX11-1-1",4,1
"523",338,"Pair",1,"p10-1-1","PEX11-1-1",7,3
"524",338,"Pair",1,"p10-1-1","PEX11-1-1",10,4
"525",338,"Pair",1,"p10-1-1","PEX11-1-1",13,3
"526",338,"Pair",1,"p10-1-1","PEX11-1-1",17,2
"527",338,"Pair",1,"p10-1-1","PEX11-1-1",19,2
"528",338,"Pair",1,"p10-1-1","PEX11-1-1",22,2
"529",338,"Pair",1,"p10-1-1","PEX11-1-1",25,2
"530",338,"Pair",1,"p10-1-1","PEX11-1-1",29,2
"531",339,"Pair",1,"p10-1-1","Y9011112-1-1",3,3
"532",339,"Pair",1,"p10-1-1","Y9011112-1-1",6,2
"533",339,"Pair",1,"p10-1-1","Y9011112-1-1",7,2
"534",339,"Pair",1,"p10-1-1","Y9011112-1-1",11,2
"535",339,"Pair",1,"p10-1-1","Y9011112-1-1",15,2
"536",339,"Pair",1,"p10-1-1","Y9011112-1-1",18,2
"537",339,"Pair",1,"p10-1-1","Y9011112-1-1",19,2
"538",339,"Pair",1,"p10-1-1","Y9011112-1-1",24,2
"539",339,"Pair",1,"p10-1-1","Y9011112-1-1",27,2
"540",339,"Pair",1,"p10-1-1","Y9011112-1-1",28,2
"541",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",2,2
"542",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",5,2
"543",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",9,1
"544",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",10,1
"545",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",14,1
"546",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",17,1
"547",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",21,1
"548",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",22,1
"549",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",27,1
"550",340,"Pair",1,"PEX11-1-1","Y9011112-1-1",28,5
"551",341,"Pair",2,"p1-2-1","p2-2-1",3,5
"552",341,"Pair",2,"p1-2-1","p2-2-1",6,5
"553",341,"Pair",2,"p1-2-1","p2-2-1",8,3
"554",341,"Pair",2,"p1-2-1","p2-2-1",11,4
"555",341,"Pair",2,"p1-2-1","p2-2-1",15,4
"556",341,"Pair",2,"p1-2-1","p2-2-1",17,4
"557",341,"Pair",2,"p1-2-1","p2-2-1",20,4
"558",341,"Pair",2,"p1-2-1","p2-2-1",22,5
"559",341,"Pair",2,"p1-2-1","p2-2-1",27,3
"560",341,"Pair",2,"p1-2-1","p2-2-1",30,2
"561",342,"Pair",2,"p1-2-1","p3-2-1",3,3
"562",342,"Pair",2,"p1-2-1","p3-2-1",6,5
"563",342,"Pair",2,"p1-2-1","p3-2-1",9,4
"564",342,"Pair",2,"p1-2-1","p3-2-1",12,3
"565",342,"Pair",2,"p1-2-1","p3-2-1",15,3
"566",342,"Pair",2,"p1-2-1","p3-2-1",18,2
"567",342,"Pair",2,"p1-2-1","p3-2-1",20,2
"568",342,"Pair",2,"p1-2-1","p3-2-1",23,3
"569",342,"Pair",2,"p1-2-1","p3-2-1",27,4
"570",342,"Pair",2,"p1-2-1","p3-2-1",28,4
"571",343,"Pair",2,"p1-2-1","p4-2-1",3,4
"572",343,"Pair",2,"p1-2-1","p4-2-1",6,4
"573",343,"Pair",2,"p1-2-1","p4-2-1",9,3
"574",343,"Pair",2,"p1-2-1","p4-2-1",11,1
"575",343,"Pair",2,"p1-2-1","p4-2-1",15,2
"576",343,"Pair",2,"p1-2-1","p4-2-1",16,3
"577",343,"Pair",2,"p1-2-1","p4-2-1",19,2
"578",343,"Pair",2,"p1-2-1","p4-2-1",22,3
"579",343,"Pair",2,"p1-2-1","p4-2-1",27,1
"580",343,"Pair",2,"p1-2-1","p4-2-1",29,3
"581",344,"Pair",2,"p1-2-1","p5-2-1",1,3
"582",344,"Pair",2,"p1-2-1","p5-2-1",4,4
"583",344,"Pair",2,"p1-2-1","p5-2-1",7,2
"584",344,"Pair",2,"p1-2-1","p5-2-1",11,1
"585",344,"Pair",2,"p1-2-1","p5-2-1",13,3
"586",344,"Pair",2,"p1-2-1","p5-2-1",17,2
"587",344,"Pair",2,"p1-2-1","p5-2-1",21,3
"588",344,"Pair",2,"p1-2-1","p5-2-1",22,3
"589",344,"Pair",2,"p1-2-1","p5-2-1",27,4
"590",344,"Pair",2,"p1-2-1","p5-2-1",28,4
"591",345,"Pair",2,"p1-2-1","p6-2-1",3,4
"592",345,"Pair",2,"p1-2-1","p6-2-1",6,4
"593",345,"Pair",2,"p1-2-1","p6-2-1",9,3
"594",345,"Pair",2,"p1-2-1","p6-2-1",11,2
"595",345,"Pair",2,"p1-2-1","p6-2-1",15,4
"596",345,"Pair",2,"p1-2-1","p6-2-1",17,3
"597",345,"Pair",2,"p1-2-1","p6-2-1",20,3
"598",345,"Pair",2,"p1-2-1","p6-2-1",24,3
"599",345,"Pair",2,"p1-2-1","p6-2-1",25,4
"600",345,"Pair",2,"p1-2-1","p6-2-1",28,4
"601",346,"Pair",2,"p1-2-1","p7-2-1",2,4
"602",346,"Pair",2,"p1-2-1","p7-2-1",5,4
"603",346,"Pair",2,"p1-2-1","p7-2-1",9,1
"604",346,"Pair",2,"p1-2-1","p7-2-1",12,4
"605",346,"Pair",2,"p1-2-1","p7-2-1",14,2
"606",346,"Pair",2,"p1-2-1","p7-2-1",17,3
"607",346,"Pair",2,"p1-2-1","p7-2-1",21,1
"608",346,"Pair",2,"p1-2-1","p7-2-1",23,2
"609",346,"Pair",2,"p1-2-1","p7-2-1",25,1
"610",346,"Pair",2,"p1-2-1","p7-2-1",28,3
"611",347,"Pair",2,"p1-2-1","p8-2-1",3,1
"612",347,"Pair",2,"p1-2-1","p8-2-1",6,2
"613",347,"Pair",2,"p1-2-1","p8-2-1",8,3
"614",347,"Pair",2,"p1-2-1","p8-2-1",12,3
"615",347,"Pair",2,"p1-2-1","p8-2-1",15,2
"616",347,"Pair",2,"p1-2-1","p8-2-1",18,1
"617",347,"Pair",2,"p1-2-1","p8-2-1",19,1
"618",347,"Pair",2,"p1-2-1","p8-2-1",24,4
"619",347,"Pair",2,"p1-2-1","p8-2-1",26,1
"620",347,"Pair",2,"p1-2-1","p8-2-1",30,1
"621",348,"Pair",2,"p1-2-1","p9-2-1",3,1
"622",348,"Pair",2,"p1-2-1","p9-2-1",6,1
"623",348,"Pair",2,"p1-2-1","p9-2-1",9,1
"624",348,"Pair",2,"p1-2-1","p9-2-1",10,1
"625",348,"Pair",2,"p1-2-1","p9-2-1",15,1
"626",348,"Pair",2,"p1-2-1","p9-2-1",16,1
"627",348,"Pair",2,"p1-2-1","p9-2-1",20,1
"628",348,"Pair",2,"p1-2-1","p9-2-1",22,1
"629",348,"Pair",2,"p1-2-1","p9-2-1",26,1
"630",348,"Pair",2,"p1-2-1","p9-2-1",28,1
"631",349,"Pair",2,"p1-2-1","p10-2-1",2,4
"632",349,"Pair",2,"p1-2-1","p10-2-1",5,4
"633",349,"Pair",2,"p1-2-1","p10-2-1",8,4
"634",349,"Pair",2,"p1-2-1","p10-2-1",10,3
"635",349,"Pair",2,"p1-2-1","p10-2-1",14,5
"636",349,"Pair",2,"p1-2-1","p10-2-1",18,4
"637",349,"Pair",2,"p1-2-1","p10-2-1",21,4
"638",349,"Pair",2,"p1-2-1","p10-2-1",22,4
"639",349,"Pair",2,"p1-2-1","p10-2-1",25,5
"640",349,"Pair",2,"p1-2-1","p10-2-1",28,5
"641",350,"Pair",2,"p1-2-1","PEX11-2-1",2,4
"642",350,"Pair",2,"p1-2-1","PEX11-2-1",5,3
"643",350,"Pair",2,"p1-2-1","PEX11-2-1",8,1
"644",350,"Pair",2,"p1-2-1","PEX11-2-1",12,2
"645",350,"Pair",2,"p1-2-1","PEX11-2-1",14,1
"646",350,"Pair",2,"p1-2-1","PEX11-2-1",17,2
"647",350,"Pair",2,"p1-2-1","PEX11-2-1",20,2
"648",350,"Pair",2,"p1-2-1","PEX11-2-1",22,2
"649",350,"Pair",2,"p1-2-1","PEX11-2-1",27,1
"650",350,"Pair",2,"p1-2-1","PEX11-2-1",30,1
"651",351,"Pair",2,"p1-2-1","Y9011112-2-1",1,3
"652",351,"Pair",2,"p1-2-1","Y9011112-2-1",4,3
"653",351,"Pair",2,"p1-2-1","Y9011112-2-1",9,3
"654",351,"Pair",2,"p1-2-1","Y9011112-2-1",10,3
"655",351,"Pair",2,"p1-2-1","Y9011112-2-1",13,3
"656",351,"Pair",2,"p1-2-1","Y9011112-2-1",18,3
"657",351,"Pair",2,"p1-2-1","Y9011112-2-1",21,3
"658",351,"Pair",2,"p1-2-1","Y9011112-2-1",22,3
"659",351,"Pair",2,"p1-2-1","Y9011112-2-1",25,2
"660",351,"Pair",2,"p1-2-1","Y9011112-2-1",28,2
"661",352,"Pair",2,"p2-2-1","p3-2-1",3,3
"662",352,"Pair",2,"p2-2-1","p3-2-1",6,4
"663",352,"Pair",2,"p2-2-1","p3-2-1",8,4
"664",352,"Pair",2,"p2-2-1","p3-2-1",10,1
"665",352,"Pair",2,"p2-2-1","p3-2-1",15,3
"666",352,"Pair",2,"p2-2-1","p3-2-1",16,2
"667",352,"Pair",2,"p2-2-1","p3-2-1",20,3
"668",352,"Pair",2,"p2-2-1","p3-2-1",24,2
"669",352,"Pair",2,"p2-2-1","p3-2-1",26,3
"670",352,"Pair",2,"p2-2-1","p3-2-1",29,2
"671",353,"Pair",2,"p2-2-1","p4-2-1",3,2
"672",353,"Pair",2,"p2-2-1","p4-2-1",6,4
"673",353,"Pair",2,"p2-2-1","p4-2-1",8,2
"674",353,"Pair",2,"p2-2-1","p4-2-1",12,4
"675",353,"Pair",2,"p2-2-1","p4-2-1",15,3
"676",353,"Pair",2,"p2-2-1","p4-2-1",16,2
"677",353,"Pair",2,"p2-2-1","p4-2-1",20,2
"678",353,"Pair",2,"p2-2-1","p4-2-1",24,3
"679",353,"Pair",2,"p2-2-1","p4-2-1",27,2
"680",353,"Pair",2,"p2-2-1","p4-2-1",30,1
"681",354,"Pair",2,"p2-2-1","p5-2-1",3,3
"682",354,"Pair",2,"p2-2-1","p5-2-1",6,4
"683",354,"Pair",2,"p2-2-1","p5-2-1",9,3
"684",354,"Pair",2,"p2-2-1","p5-2-1",10,4
"685",354,"Pair",2,"p2-2-1","p5-2-1",15,2
"686",354,"Pair",2,"p2-2-1","p5-2-1",18,2
"687",354,"Pair",2,"p2-2-1","p5-2-1",21,4
"688",354,"Pair",2,"p2-2-1","p5-2-1",22,2
"689",354,"Pair",2,"p2-2-1","p5-2-1",26,4
"690",354,"Pair",2,"p2-2-1","p5-2-1",29,3
"691",355,"Pair",2,"p2-2-1","p6-2-1",2,4
"692",355,"Pair",2,"p2-2-1","p6-2-1",5,3
"693",355,"Pair",2,"p2-2-1","p6-2-1",8,2
"694",355,"Pair",2,"p2-2-1","p6-2-1",12,4
"695",355,"Pair",2,"p2-2-1","p6-2-1",14,2
"696",355,"Pair",2,"p2-2-1","p6-2-1",17,3
"697",355,"Pair",2,"p2-2-1","p6-2-1",20,2
"698",355,"Pair",2,"p2-2-1","p6-2-1",23,3
"699",355,"Pair",2,"p2-2-1","p6-2-1",27,3
"700",355,"Pair",2,"p2-2-1","p6-2-1",29,2
"701",356,"Pair",2,"p2-2-1","p7-2-1",2,4
"702",356,"Pair",2,"p2-2-1","p7-2-1",5,2
"703",356,"Pair",2,"p2-2-1","p7-2-1",9,3
"704",356,"Pair",2,"p2-2-1","p7-2-1",11,1
"705",356,"Pair",2,"p2-2-1","p7-2-1",14,1
"706",356,"Pair",2,"p2-2-1","p7-2-1",18,2
"707",356,"Pair",2,"p2-2-1","p7-2-1",19,1
"708",356,"Pair",2,"p2-2-1","p7-2-1",22,2
"709",356,"Pair",2,"p2-2-1","p7-2-1",27,1
"710",356,"Pair",2,"p2-2-1","p7-2-1",28,3
"711",357,"Pair",2,"p2-2-1","p8-2-1",3,2
"712",357,"Pair",2,"p2-2-1","p8-2-1",6,2
"713",357,"Pair",2,"p2-2-1","p8-2-1",8,1
"714",357,"Pair",2,"p2-2-1","p8-2-1",11,1
"715",357,"Pair",2,"p2-2-1","p8-2-1",15,2
"716",357,"Pair",2,"p2-2-1","p8-2-1",17,1
"717",357,"Pair",2,"p2-2-1","p8-2-1",20,1
"718",357,"Pair",2,"p2-2-1","p8-2-1",24,3
"719",357,"Pair",2,"p2-2-1","p8-2-1",25,1
"720",357,"Pair",2,"p2-2-1","p8-2-1",29,2
"721",358,"Pair",2,"p2-2-1","p9-2-1",1,1
"722",358,"Pair",2,"p2-2-1","p9-2-1",4,1
"723",358,"Pair",2,"p2-2-1","p9-2-1",9,1
"724",358,"Pair",2,"p2-2-1","p9-2-1",12,1
"725",358,"Pair",2,"p2-2-1","p9-2-1",13,1
"726",358,"Pair",2,"p2-2-1","p9-2-1",18,1
"727",358,"Pair",2,"p2-2-1","p9-2-1",19,1
"728",358,"Pair",2,"p2-2-1","p9-2-1",24,1
"729",358,"Pair",2,"p2-2-1","p9-2-1",25,1
"730",358,"Pair",2,"p2-2-1","p9-2-1",28,1
"731",359,"Pair",2,"p2-2-1","p10-2-1",3,4
"732",359,"Pair",2,"p2-2-1","p10-2-1",6,4
"733",359,"Pair",2,"p2-2-1","p10-2-1",7,4
"734",359,"Pair",2,"p2-2-1","p10-2-1",10,5
"735",359,"Pair",2,"p2-2-1","p10-2-1",15,5
"736",359,"Pair",2,"p2-2-1","p10-2-1",16,5
"737",359,"Pair",2,"p2-2-1","p10-2-1",20,4
"738",359,"Pair",2,"p2-2-1","p10-2-1",24,4
"739",359,"Pair",2,"p2-2-1","p10-2-1",27,2
"740",359,"Pair",2,"p2-2-1","p10-2-1",30,3
"741",360,"Pair",2,"p2-2-1","PEX11-2-1",3,3
"742",360,"Pair",2,"p2-2-1","PEX11-2-1",6,1
"743",360,"Pair",2,"p2-2-1","PEX11-2-1",7,1
"744",360,"Pair",2,"p2-2-1","PEX11-2-1",12,2
"745",360,"Pair",2,"p2-2-1","PEX11-2-1",15,2
"746",360,"Pair",2,"p2-2-1","PEX11-2-1",18,2
"747",360,"Pair",2,"p2-2-1","PEX11-2-1",20,2
"748",360,"Pair",2,"p2-2-1","PEX11-2-1",22,2
"749",360,"Pair",2,"p2-2-1","PEX11-2-1",26,1
"750",360,"Pair",2,"p2-2-1","PEX11-2-1",28,1
"751",361,"Pair",2,"p2-2-1","Y9011112-2-1",1,3
"752",361,"Pair",2,"p2-2-1","Y9011112-2-1",4,1
"753",361,"Pair",2,"p2-2-1","Y9011112-2-1",7,5
"754",361,"Pair",2,"p2-2-1","Y9011112-2-1",11,1
"755",361,"Pair",2,"p2-2-1","Y9011112-2-1",13,2
"756",361,"Pair",2,"p2-2-1","Y9011112-2-1",17,2
"757",361,"Pair",2,"p2-2-1","Y9011112-2-1",20,3
"758",361,"Pair",2,"p2-2-1","Y9011112-2-1",24,3
"759",361,"Pair",2,"p2-2-1","Y9011112-2-1",27,1
"760",361,"Pair",2,"p2-2-1","Y9011112-2-1",30,3
"761",362,"Pair",2,"p3-2-1","p4-2-1",1,3
"762",362,"Pair",2,"p3-2-1","p4-2-1",4,3
"763",362,"Pair",2,"p3-2-1","p4-2-1",8,4
"764",362,"Pair",2,"p3-2-1","p4-2-1",10,2
"765",362,"Pair",2,"p3-2-1","p4-2-1",13,3
"766",362,"Pair",2,"p3-2-1","p4-2-1",16,3
"767",362,"Pair",2,"p3-2-1","p4-2-1",20,2
"768",362,"Pair",2,"p3-2-1","p4-2-1",24,3
"769",362,"Pair",2,"p3-2-1","p4-2-1",26,4
"770",362,"Pair",2,"p3-2-1","p4-2-1",30,3
"771",363,"Pair",2,"p3-2-1","p5-2-1",2,4
"772",363,"Pair",2,"p3-2-1","p5-2-1",5,2
"773",363,"Pair",2,"p3-2-1","p5-2-1",8,2
"774",363,"Pair",2,"p3-2-1","p5-2-1",10,2
"775",363,"Pair",2,"p3-2-1","p5-2-1",14,2
"776",363,"Pair",2,"p3-2-1","p5-2-1",16,3
"777",363,"Pair",2,"p3-2-1","p5-2-1",20,3
"778",363,"Pair",2,"p3-2-1","p5-2-1",24,2
"779",363,"Pair",2,"p3-2-1","p5-2-1",27,3
"780",363,"Pair",2,"p3-2-1","p5-2-1",28,4
"781",364,"Pair",2,"p3-2-1","p6-2-1",2,4
"782",364,"Pair",2,"p3-2-1","p6-2-1",5,3
"783",364,"Pair",2,"p3-2-1","p6-2-1",7,4
"784",364,"Pair",2,"p3-2-1","p6-2-1",11,2
"785",364,"Pair",2,"p3-2-1","p6-2-1",14,2
"786",364,"Pair",2,"p3-2-1","p6-2-1",16,3
"787",364,"Pair",2,"p3-2-1","p6-2-1",19,1
"788",364,"Pair",2,"p3-2-1","p6-2-1",22,3
"789",364,"Pair",2,"p3-2-1","p6-2-1",25,2
"790",364,"Pair",2,"p3-2-1","p6-2-1",29,2
"791",365,"Pair",2,"p3-2-1","p7-2-1",2,4
"792",365,"Pair",2,"p3-2-1","p7-2-1",5,3
"793",365,"Pair",2,"p3-2-1","p7-2-1",8,3
"794",365,"Pair",2,"p3-2-1","p7-2-1",10,3
"795",365,"Pair",2,"p3-2-1","p7-2-1",14,2
"796",365,"Pair",2,"p3-2-1","p7-2-1",18,2
"797",365,"Pair",2,"p3-2-1","p7-2-1",21,4
"798",365,"Pair",2,"p3-2-1","p7-2-1",24,1
"799",365,"Pair",2,"p3-2-1","p7-2-1",27,2
"800",365,"Pair",2,"p3-2-1","p7-2-1",30,1
"801",366,"Pair",2,"p3-2-1","p8-2-1",1,2
"802",366,"Pair",2,"p3-2-1","p8-2-1",4,4
"803",366,"Pair",2,"p3-2-1","p8-2-1",9,4
"804",366,"Pair",2,"p3-2-1","p8-2-1",11,1
"805",366,"Pair",2,"p3-2-1","p8-2-1",13,3
"806",366,"Pair",2,"p3-2-1","p8-2-1",16,1
"807",366,"Pair",2,"p3-2-1","p8-2-1",21,2
"808",366,"Pair",2,"p3-2-1","p8-2-1",22,5
"809",366,"Pair",2,"p3-2-1","p8-2-1",27,3
"810",366,"Pair",2,"p3-2-1","p8-2-1",28,4
"811",367,"Pair",2,"p3-2-1","p9-2-1",1,1
"812",367,"Pair",2,"p3-2-1","p9-2-1",4,2
"813",367,"Pair",2,"p3-2-1","p9-2-1",7,1
"814",367,"Pair",2,"p3-2-1","p9-2-1",11,1
"815",367,"Pair",2,"p3-2-1","p9-2-1",13,2
"816",367,"Pair",2,"p3-2-1","p9-2-1",17,1
"817",367,"Pair",2,"p3-2-1","p9-2-1",21,1
"818",367,"Pair",2,"p3-2-1","p9-2-1",24,2
"819",367,"Pair",2,"p3-2-1","p9-2-1",25,2
"820",367,"Pair",2,"p3-2-1","p9-2-1",30,1
"821",368,"Pair",2,"p3-2-1","p10-2-1",2,4
"822",368,"Pair",2,"p3-2-1","p10-2-1",5,3
"823",368,"Pair",2,"p3-2-1","p10-2-1",9,2
"824",368,"Pair",2,"p3-2-1","p10-2-1",12,3
"825",368,"Pair",2,"p3-2-1","p10-2-1",14,3
"826",368,"Pair",2,"p3-2-1","p10-2-1",17,3
"827",368,"Pair",2,"p3-2-1","p10-2-1",21,4
"828",368,"Pair",2,"p3-2-1","p10-2-1",22,3
"829",368,"Pair",2,"p3-2-1","p10-2-1",25,2
"830",368,"Pair",2,"p3-2-1","p10-2-1",28,3
"831",369,"Pair",2,"p3-2-1","PEX11-2-1",3,3
"832",369,"Pair",2,"p3-2-1","PEX11-2-1",6,5
"833",369,"Pair",2,"p3-2-1","PEX11-2-1",9,4
"834",369,"Pair",2,"p3-2-1","PEX11-2-1",11,1
"835",369,"Pair",2,"p3-2-1","PEX11-2-1",15,4
"836",369,"Pair",2,"p3-2-1","PEX11-2-1",18,3
"837",369,"Pair",2,"p3-2-1","PEX11-2-1",19,3
"838",369,"Pair",2,"p3-2-1","PEX11-2-1",24,4
"839",369,"Pair",2,"p3-2-1","PEX11-2-1",25,3
"840",369,"Pair",2,"p3-2-1","PEX11-2-1",28,3
"841",370,"Pair",2,"p3-2-1","Y9011112-2-1",2,4
"842",370,"Pair",2,"p3-2-1","Y9011112-2-1",5,4
"843",370,"Pair",2,"p3-2-1","Y9011112-2-1",8,2
"844",370,"Pair",2,"p3-2-1","Y9011112-2-1",11,1
"845",370,"Pair",2,"p3-2-1","Y9011112-2-1",14,2
"846",370,"Pair",2,"p3-2-1","Y9011112-2-1",18,2
"847",370,"Pair",2,"p3-2-1","Y9011112-2-1",20,4
"848",370,"Pair",2,"p3-2-1","Y9011112-2-1",23,3
"849",370,"Pair",2,"p3-2-1","Y9011112-2-1",27,4
"850",370,"Pair",2,"p3-2-1","Y9011112-2-1",29,4
"851",371,"Pair",2,"p4-2-1","p5-2-1",1,3
"852",371,"Pair",2,"p4-2-1","p5-2-1",4,1
"853",371,"Pair",2,"p4-2-1","p5-2-1",7,2
"854",371,"Pair",2,"p4-2-1","p5-2-1",10,1
"855",371,"Pair",2,"p4-2-1","p5-2-1",13,1
"856",371,"Pair",2,"p4-2-1","p5-2-1",17,1
"857",371,"Pair",2,"p4-2-1","p5-2-1",20,2
"858",371,"Pair",2,"p4-2-1","p5-2-1",24,3
"859",371,"Pair",2,"p4-2-1","p5-2-1",25,3
"860",371,"Pair",2,"p4-2-1","p5-2-1",30,2
"861",372,"Pair",2,"p4-2-1","p6-2-1",1,3
"862",372,"Pair",2,"p4-2-1","p6-2-1",4,3
"863",372,"Pair",2,"p4-2-1","p6-2-1",8,2
"864",372,"Pair",2,"p4-2-1","p6-2-1",11,1
"865",372,"Pair",2,"p4-2-1","p6-2-1",13,2
"866",372,"Pair",2,"p4-2-1","p6-2-1",17,1
"867",372,"Pair",2,"p4-2-1","p6-2-1",19,2
"868",372,"Pair",2,"p4-2-1","p6-2-1",22,4
"869",372,"Pair",2,"p4-2-1","p6-2-1",27,3
"870",372,"Pair",2,"p4-2-1","p6-2-1",29,2
"871",373,"Pair",2,"p4-2-1","p7-2-1",2,2
"872",373,"Pair",2,"p4-2-1","p7-2-1",5,2
"873",373,"Pair",2,"p4-2-1","p7-2-1",7,1
"874",373,"Pair",2,"p4-2-1","p7-2-1",12,3
"875",373,"Pair",2,"p4-2-1","p7-2-1",14,1
"876",373,"Pair",2,"p4-2-1","p7-2-1",16,2
"877",373,"Pair",2,"p4-2-1","p7-2-1",19,2
